Date,Open,High,Low,Close,Volume,Currency
2020-02-25,9662.6,9672.3,9269.8,9317.2,937965,USD
2020-02-26,9317.1,9368.1,8672.0,8800.3,1323539,USD
2020-02-27,8800.1,8968.3,8538.5,8818.6,1133327,USD
2020-02-28,8820.1,8898.7,8451.9,8697.5,1077381,USD
2020-02-29,8697.1,8793.7,8539.8,8543.7,683436,USD
2020-03-01,8543.8,8737.2,8437.2,8540.0,784049,USD
2020-03-02,8537.5,8961.8,8503.1,8904.8,1021475,USD
2020-03-03,8906.1,8911.7,8669.3,8761.4,1012695,USD
2020-03-04,8761.3,8840.3,8679.7,8757.9,759692,USD
2020-03-05,8757.9,9147.3,8751.5,9060.3,950755,USD
2020-03-06,9060.6,9165.2,9004.9,9134.8,1041101,USD
2020-03-07,9134.2,9180.8,8848.7,8887.8,750651,USD
2020-03-08,8887.8,8888.0,8015.3,8034.1,1110711,USD
2020-03-09,8035.8,8158.8,7648.7,7933.0,1535822,USD
2020-03-10,7933.0,8145.5,7740.2,7891.2,1202442,USD
2020-03-11,7892.1,7976.5,7606.0,7935.1,1102878,USD
2020-03-12,7935.2,7963.1,4546.6,4826.0,3220453,USD
2020-03-13,4815.2,5934.3,3869.5,5584.3,4174720,USD
2020-03-14,5589.4,5634.9,5072.2,5182.7,1694770,USD
2020-03-15,5182.9,5863.3,5120.6,5366.3,1614735,USD
2020-03-16,5366.4,5369.3,4477.7,5030.0,2551734,USD
2020-03-17,5030.2,5432.8,4946.5,5261.1,1888875,USD
2020-03-18,5260.7,5373.1,5020.9,5361.4,1801645,USD
2020-03-19,5359.2,6379.5,5256.0,6172.0,2178982,USD
2020-03-20,6171.6,6858.1,5748.2,6205.3,2218056,USD
2020-03-21,6205.6,6438.3,5887.0,6186.2,1636421,USD
2020-03-22,6186.9,6394.4,5771.2,5822.1,1481709,USD
2020-03-23,5822.0,6564.7,5710.8,6468.9,1884403,USD
2020-03-24,6468.8,6814.2,6380.8,6744.6,1728280,USD
2020-03-25,6744.8,6930.2,6474.6,6678.9,1523907,USD
2020-03-26,6677.9,6772.9,6541.7,6725.1,1181484,USD
2020-03-27,6725.5,6813.7,6322.3,6373.4,1160216,USD
2020-03-28,6373.4,6374.3,6046.5,6233.7,1258262,USD
2020-03-29,6233.2,6258.8,5889.3,5890.4,916167,USD
2020-03-30,5890.4,6576.5,5872.5,6391.0,1427435,USD
2020-03-31,6391.1,6513.1,6346.3,6412.5,1045029,USD
2020-04-01,6412.4,6661.3,6157.4,6638.5,1398824,USD
2020-04-02,6638.8,7182.7,6567.9,6800.5,1738795,USD
2020-04-03,6799.9,7026.3,6623.6,6735.9,1345632,USD
2020-04-04,6735.9,6958.6,6679.1,6857.4,1045281,USD
2020-04-05,6857.5,6889.4,6686.0,6772.7,842329,USD
2020-04-06,6772.8,7335.0,6770.1,7332.3,1526952,USD
2020-04-07,7332.3,7440.3,7101.7,7185.2,1320375,USD
2020-04-08,7185.6,7396.1,7153.1,7361.2,983936,USD
2020-04-09,7361.1,7361.1,7140.3,7289.0,963554,USD
2020-04-10,7289.0,7294.4,6756.1,6863.1,1365829,USD
2020-04-11,6862.7,6931.4,6765.1,6867.8,845584,USD
2020-04-12,6867.9,7158.8,6785.1,6917.6,1100554,USD
2020-04-13,6918.1,6920.3,6618.5,6841.3,1254532,USD
2020-04-14,6841.8,6970.8,6768.6,6850.9,999532,USD
2020-04-15,6851.3,6929.5,6615.9,6629.1,1002547,USD
2020-04-16,6629.1,7159.7,6520.5,7085.6,1540243,USD
2020-04-17,7085.5,7142.8,7005.8,7035.8,810095,USD
2020-04-18,7035.9,7259.4,7031.5,7230.8,796449,USD
2020-04-19,7230.9,7238.0,7079.1,7122.9,5932659,USD
2020-04-20,7122.9,7207.5,6771.2,6833.5,1259887,USD
2020-04-21,6833.4,6919.3,6774.3,6842.5,892572,USD
2020-04-22,6842.5,7137.4,6821.8,7112.9,914184,USD
2020-04-23,7112.8,7655.4,7036.5,7488.5,1336365,USD
2020-04-24,7491.3,7583.5,7423.5,7503.8,951949,USD
2020-04-25,7503.9,7684.6,7451.0,7540.4,861926,USD
2020-04-26,7540.4,7679.4,7520.5,7678.9,921587,USD
2020-04-27,7679.4,7768.5,7637.7,7766.0,980500,USD
2020-04-28,7766.0,7770.1,7655.3,7746.9,808092,USD
2020-04-29,7746.7,8918.5,7729.7,8770.9,1832877,USD
2020-04-30,8770.6,9437.5,8425.5,8629.0,2037760,USD
2020-05-01,8628.6,9040.3,8621.0,8821.6,1105152,USD
2020-05-02,8821.6,8986.2,8771.3,8966.3,890344,USD
2020-05-03,8966.2,9169.9,8742.2,8885.5,1149763,USD
2020-05-04,8885.5,8945.5,8553.2,8874.7,1122155,USD
2020-05-05,8874.2,9078.7,8800.4,9001.0,1051094,USD
2020-05-06,9000.6,9373.7,8923.6,9151.4,1615744,USD
2020-05-07,9152.7,10033.0,9064.8,9979.8,1913557,USD
2020-05-08,9980.1,10018.2,9731.4,9806.2,1424372,USD
2020-05-09,9806.0,9910.5,9533.6,9554.6,1491974,USD
2020-05-10,9553.9,9569.4,8259.3,8738.8,2471747,USD
2020-05-11,8737.6,9129.6,8235.6,8579.8,2294142,USD
2020-05-12,8569.8,8964.5,8542.8,8813.8,1350808,USD
2020-05-13,8813.9,9384.6,8799.1,9298.7,1498877,USD
2020-05-14,9298.7,9887.5,9265.8,9778.4,1773699,USD
2020-05-15,9778.6,9819.6,9223.2,9318.0,1562861,USD
2020-05-16,9318.1,9579.0,9233.0,9379.5,1099612,USD
2020-05-17,9376.6,9866.0,9327.8,9677.7,1184201,USD
2020-05-18,9678.4,9930.2,9524.4,9730.7,1179232,USD
2020-05-19,9730.8,9883.9,9498.7,9773.3,1158028,USD
2020-05-20,9773.0,9829.3,9368.4,9512.3,1152541,USD
2020-05-21,9511.6,9567.1,8833.6,9059.0,1413605,USD
2020-05-22,9058.2,9253.5,8952.1,9169.7,914585,USD
2020-05-23,9169.8,9303.2,9098.9,9177.0,812561,USD
2020-05-24,9177.9,9292.0,8724.1,8728.2,1109273,USD
2020-05-25,8728.0,8959.5,8666.1,8898.2,941885,USD
2020-05-26,8897.7,8994.6,8713.9,8842.5,784921,USD
2020-05-27,8842.3,9210.9,8818.6,9199.1,810887,USD
2020-05-28,9199.8,9610.8,9119.2,9572.2,948855,USD
2020-05-29,9573.4,9596.5,9358.1,9424.8,814327,USD
2020-05-30,9424.8,9729.9,9352.7,9692.5,720622,USD
2020-05-31,9692.9,9695.6,9406.2,9454.8,645267,USD
2020-06-01,9454.5,10301.8,9429.7,10189.3,796676,USD
2020-06-02,10190.7,10207.3,9347.3,9527.6,1058556,USD
2020-06-03,9527.0,9667.2,9421.7,9667.2,558116,USD
2020-06-04,9667.2,9864.4,9490.9,9794.4,593664,USD
2020-06-05,9794.0,9846.1,9628.7,9631.2,527054,USD
2020-06-06,9630.8,9733.1,9549.5,9669.6,370853,USD
2020-06-07,9669.6,9791.8,9417.4,9742.6,549197,USD
2020-06-08,9743.4,9788.2,9662.3,9777.9,431039,USD
2020-06-09,9777.7,9857.2,9616.6,9768.8,479550,USD
2020-06-10,9768.8,9970.9,9710.7,9878.8,533554,USD
2020-06-11,9878.9,9945.2,9139.1,9283.2,919302,USD
2020-06-12,9283.7,9547.5,9249.4,9466.6,529284,USD
2020-06-13,9466.5,9484.9,9369.9,9471.3,364968,USD
2020-06-14,9470.7,9474.7,9264.4,9345.3,311265,USD
2020-06-15,9345.5,9489.7,8925.6,9425.4,750903,USD
2020-06-16,9425.6,9577.1,9379.3,9523.5,545468,USD
2020-06-17,9523.6,9543.6,9258.2,9464.6,446448,USD
2020-06-18,9464.6,9480.4,9289.3,9388.1,391667,USD
2020-06-19,9390.3,9424.0,9249.6,9314.0,478485,USD
2020-06-20,9314.0,9394.5,9199.8,9358.8,383439,USD
2020-06-21,9358.8,9411.2,9288.5,9296.4,335994,USD
2020-06-22,9296.5,9751.9,9285.8,9683.7,523319,USD
2020-06-23,9683.9,9715.6,9581.8,9624.6,375494,USD
2020-06-24,9624.6,9667.4,9223.0,9302.0,515777,USD
2020-06-25,9300.8,9327.3,9022.6,9247.5,524453,USD
2020-06-26,9247.5,9296.5,9060.1,9160.0,489836,USD
2020-06-27,9160.5,9190.5,8865.3,9008.3,441927,USD
2020-06-28,9008.4,9185.5,8950.2,9124.0,329013,USD
2020-06-29,9122.8,9229.1,9033.6,9185.4,401120,USD
2020-06-30,9186.0,9199.8,9075.3,9135.4,381725,USD
2020-07-01,9135.9,9289.0,9101.1,9229.9,366784,USD
2020-07-02,9229.9,9259.7,8962.1,9085.1,483099,USD
2020-07-03,9085.0,9120.4,9050.9,9067.1,333884,USD
2020-07-04,9067.1,9182.3,9049.6,9134.4,261246,USD
2020-07-05,9134.3,9149.6,8932.1,9081.0,314102,USD
2020-07-06,9080.4,9363.0,9063.2,9339.0,510271,USD
2020-07-07,9338.8,9371.2,9209.3,9256.0,420545,USD
2020-07-08,9256.3,9458.3,9233.1,9429.9,509935,USD
2020-07-09,9430.1,9434.5,9176.0,9235.7,444274,USD
2020-07-10,9239.0,9309.8,9131.9,9285.1,418469,USD
2020-07-11,9285.8,9295.5,9184.2,9233.3,353916,USD
2020-07-12,9234.2,9337.8,9170.4,9300.8,366879,USD
2020-07-13,9300.5,9329.6,9207.6,9243.6,456873,USD
2020-07-14,9243.1,9274.8,9135.7,9253.4,453834,USD
2020-07-15,9253.6,9270.2,9168.7,9198.7,429837,USD
2020-07-16,9198.7,9224.2,9052.0,9135.3,429042,USD
2020-07-17,9135.4,9181.9,9091.5,9155.8,310920,USD
2020-07-18,9155.8,9198.8,9126.7,9170.2,276397,USD
2020-07-19,9170.1,9224.8,9106.4,9208.0,265248,USD
2020-07-20,9208.1,9218.4,9139.9,9162.4,312983,USD
2020-07-21,9162.3,9426.9,9155.1,9387.3,458993,USD
2020-07-22,9387.4,9523.1,9296.0,9513.7,385995,USD
2020-07-23,9513.6,9646.5,9451.1,9599.6,425655,USD
2020-07-24,9599.2,9626.2,9480.5,9546.4,359159,USD
2020-07-25,9546.7,9729.3,9536.2,9704.1,306287,USD
2020-07-26,9690.0,10086.6,9645.9,9932.5,415068,USD
2020-07-27,9932.7,11367.0,9894.6,11022.8,908992,USD
2020-07-28,10961.1,11046.1,10873.6,10908.5,658373,USD
2020-07-29,10908.4,11336.5,10771.8,11105.9,576833,USD
2020-07-30,11105.8,11164.4,10861.6,11096.2,501138,USD
2020-07-31,11096.5,11434.8,10964.6,11333.4,530950,USD
2020-08-01,11333.2,11847.7,11226.1,11803.1,611474,USD
2020-08-02,11802.6,12061.1,10730.7,11066.8,647952,USD
2020-08-03,11066.9,11461.1,10981.6,11224.4,470238,USD
2020-08-04,11223.8,11407.8,11043.0,11184.7,485790,USD
2020-08-05,11184.8,11771.5,11114.5,11735.1,570828,USD
2020-08-06,11735.0,11898.4,11563.0,11757.1,554851,USD
2020-08-07,11757.1,11901.8,11352.4,11592.0,516995,USD
2020-08-08,11591.6,11805.5,11533.5,11764.3,317064,USD
2020-08-09,11764.4,11792.8,11527.5,11681.2,303003,USD
2020-08-10,11681.1,12041.1,11546.9,11889.2,564113,USD
2020-08-11,11889.2,11931.8,11146.7,11390.4,615895,USD
2020-08-12,11390.4,11605.4,11190.6,11557.2,549586,USD
2020-08-13,11557.2,11772.9,11298.4,11770.9,545666,USD
2020-08-14,11771.1,11835.5,11651.5,11750.8,435438,USD
2020-08-15,11751.1,11964.0,11711.5,11845.3,499099,USD
2020-08-16,11845.5,11922.5,11688.9,11899.0,410805,USD
2020-08-17,11898.8,12444.1,11764.0,12282.6,628413,USD
2020-08-18,12283.0,12381.4,11842.0,11947.6,606787,USD
2020-08-19,11944.4,12013.2,11602.6,11750.2,550257,USD
2020-08-20,11751.0,11881.0,11672.7,11856.9,430932,USD
2020-08-21,11856.9,11877.4,11495.6,11529.2,506384,USD
2020-08-22,11529.2,11677.0,11382.1,11661.3,433978,USD
2020-08-23,11661.1,11705.4,11520.8,11641.6,377330,USD
2020-08-24,11641.6,11824.6,11587.1,11753.5,429125,USD
2020-08-25,11752.9,11766.9,11131.0,11324.8,594072,USD
2020-08-26,11324.9,11533.6,11254.6,11462.3,513063,USD
2020-08-27,11462.3,11580.3,11135.3,11327.4,560586,USD
2020-08-28,11327.5,11539.0,11281.9,11527.4,464939,USD
2020-08-29,11527.8,11576.8,11433.5,11468.1,389854,USD
2020-08-30,11468.1,11704.2,11462.6,11702.0,409360,USD
2020-08-31,11701.1,11760.2,11563.8,11644.2,496139,USD
2020-09-01,11644.2,12045.9,11544.6,11914.9,580689,USD
2020-09-02,11914.4,11947.5,11244.9,11413.3,20255896,USD
2020-09-03,11413.2,11442.7,10009.5,10168.8,9654931,USD
2020-09-04,10168.7,10614.2,9960.3,10472.5,12502713,USD
2020-09-05,10472.3,10558.7,9897.8,10092.2,14716589,USD
2020-09-06,10092.2,10337.7,10004.7,10296.4,12124769,USD
2020-09-07,10296.4,10400.9,9887.0,10376.9,12396297,USD
2020-09-08,10376.9,10434.4,9877.1,10126.6,113900,USD
2020-09-09,10126.8,10343.3,9984.6,10224.6,71365,USD
2020-09-10,10224.3,10480.3,10219.2,10339.7,88014,USD
2020-09-11,10339.8,10398.8,10212.6,10390.2,62280,USD
2020-09-12,10390.2,10476.8,10275.9,10441.9,48487,USD
2020-09-13,10441.7,10579.6,10219.4,10326.0,66123,USD
2020-09-14,10332.7,10744.3,10264.5,10675.3,96642,USD
2020-09-15,10675.2,10931.8,10627.8,10785.3,91696,USD
2020-09-16,10785.2,11093.3,10669.2,10949.5,94943,USD
2020-09-17,10950.1,11039.3,10755.2,10941.3,77222,USD
2020-09-18,10941.3,11029.7,10818.7,10933.0,63476,USD
2020-09-19,10933.0,11177.1,10890.7,11081.8,51632,USD
2020-09-20,11081.6,11081.6,10772.7,10921.5,53391,USD
2020-09-21,10919.9,10987.2,10328.5,10416.8,109845,USD
2020-09-22,10419.4,10570.7,10361.7,10531.5,63517,USD
2020-09-23,10531.5,10535.4,10146.6,10237.3,74951,USD
2020-09-24,10238.1,10787.8,10201.0,10739.4,82946,USD
2020-09-25,10739.9,10756.0,10558.9,10688.8,71434,USD
2020-09-26,10688.9,10793.3,10650.2,10727.9,37851,USD
2020-09-27,10727.9,10799.2,10602.7,10776.2,40916,USD
2020-09-28,10776.4,10946.6,10685.2,10693.2,72291,USD
2020-09-29,10694.3,10858.4,10642.4,10840.9,59638,USD
2020-09-30,10843.4,10847.7,10667.6,10776.1,55551,USD
2020-10-01,10776.6,10913.7,10462.7,10620.5,95334,USD
2020-10-02,10619.6,10662.9,10387.6,10572.3,77941,USD
2020-10-03,10572.2,10597.8,10501.2,10544.2,29097,USD
2020-10-04,10544.4,10693.3,10520.8,10672.9,31399,USD
2020-10-05,10672.5,10789.6,10623.4,10789.5,48862,USD
2020-10-06,10790.2,10800.3,10530.8,10602.6,69069,USD
2020-10-07,10601.0,10680.1,10553.3,10670.9,49268,USD
2020-10-08,10670.7,10948.6,10549.6,10924.1,79777,USD
2020-10-09,10923.5,11103.0,10836.9,11054.2,70953,USD
2020-10-10,11053.5,11475.0,11053.1,11298.4,65813,USD
2020-10-11,11295.6,11439.4,11277.6,11371.0,41059,USD
2020-10-12,11370.8,11715.9,11227.4,11533.9,84018,USD
2020-10-13,11533.5,11558.0,11315.9,11423.8,64671,USD
2020-10-14,11424.4,11541.0,11293.5,11420.4,59118,USD
2020-10-15,11421.4,11590.9,11276.7,11503.0,70838,USD
2020-10-16,11503.2,11542.2,11224.6,11322.0,71421,USD
2020-10-17,11321.8,11402.7,11274.4,11362.1,29863,USD
2020-10-18,11362.1,11506.9,11349.8,11506.9,31511,USD
2020-10-19,11507.1,11823.3,11413.9,11753.4,73039,USD
2020-10-20,11753.9,12029.4,11685.7,11913.5,94593,USD
2020-10-21,11913.6,13213.5,11894.6,12808.7,197723,USD
2020-10-22,12805.5,13183.9,12698.2,12974.6,113313,USD
2020-10-23,12972.7,13025.5,12738.9,12934.1,73936,USD
2020-10-24,12933.6,13161.5,12876.4,13117.2,51197,USD
2020-10-25,13117.0,13345.3,12900.4,13032.2,59731,USD
2020-10-26,13033.0,13229.7,12792.4,13061.6,89466,USD
2020-10-27,13061.5,13782.3,13050.3,13657.8,128641,USD
2020-10-28,13658.3,13851.7,12907.6,13278.9,144180,USD
2020-10-29,13278.3,13640.0,12982.9,13457.2,111233,USD
2020-10-30,13457.0,13667.9,13134.5,13559.9,108774,USD
2020-10-31,13560.2,14065.4,13441.7,13797.3,102750,USD
2020-11-01,13795.5,13889.5,13628.7,13759.4,51705,USD
2020-11-02,13759.7,13828.4,13214.2,13561.4,97762,USD
2020-11-03,13560.5,14054.0,13294.6,14019.9,108169,USD
2020-11-04,14023.0,14238.8,13544.4,14145.6,140803,USD
2020-11-05,14145.6,15739.9,14099.7,15587.1,227491,USD
2020-11-06,15593.9,15955.2,15223.5,15577.9,186125,USD
2020-11-07,15578.2,15754.4,14385.1,14828.4,160731,USD
2020-11-08,14826.6,15648.3,14720.7,15483.7,94993,USD
2020-11-09,15483.3,15819.6,14816.9,15327.2,165039,USD
2020-11-10,15328.0,15465.3,15096.5,15303.6,93358,USD
2020-11-11,15303.1,15953.9,15281.0,15695.8,119070,USD
2020-11-12,15695.8,16342.7,15483.5,16294.7,165538,USD
2020-11-13,16293.0,16474.1,15973.4,16324.2,113749,USD
2020-11-14,16323.1,16328.2,15717.7,16071.0,83639,USD
2020-11-15,16074.7,16158.1,15782.3,15953.0,58433,USD
2020-11-16,15954.1,16880.7,15870.7,16715.8,118090,USD
2020-11-17,16715.8,17845.4,16562.0,17662.3,175865,USD
2020-11-18,17662.3,18466.1,17258.9,17774.6,233429,USD
2020-11-19,17775.1,18166.0,17380.1,17803.5,135937,USD
2020-11-20,17805.5,18811.0,17758.4,18675.2,134417,USD
2020-11-21,18673.8,18966.0,18397.5,18687.2,108911,USD
2020-11-22,18689.3,18751.5,17644.6,18412.9,121761,USD
2020-11-23,18428.1,18756.8,18016.0,18379.6,127346,USD
2020-11-24,18394.6,19416.6,18074.8,19152.6,180792,USD
2020-11-25,19151.5,19486.7,18527.7,18723.0,146118,USD
2020-11-26,18721.9,18894.9,16235.2,17162.0,312068,USD
2020-11-27,17160.9,17450.3,16481.6,17127.1,138801,USD
2020-11-28,17142.6,17874.4,16874.4,17730.7,95197,USD
2020-11-29,17729.7,18336.3,17530.4,18185.5,79117,USD
2020-11-30,18186.0,19831.2,18186.0,19698.1,185590,USD
2020-12-01,19697.8,19897.4,18257.0,18770.7,208723,USD
2020-12-02,18767.9,19335.5,18346.7,19218.8,91924,USD
2020-12-03,19219.8,19596.6,18883.7,19433.3,99967,USD
2020-12-04,19431.1,19529.5,18610.8,18658.1,110633,USD
2020-12-05,18657.5,19172.7,18507.1,19146.5,59440,USD
2020-12-06,19146.0,19417.1,18873.0,19379.9,54562,USD
2020-12-07,19368.4,19424.6,18908.8,19170.7,61982,USD
2020-12-08,19170.8,19288.6,18229.2,18326.6,101413,USD
2020-12-09,18322.4,18637.9,17658.8,18546.0,129718,USD
2020-12-10,18546.1,18551.8,17926.8,18247.2,85305,USD
2020-12-11,18250.5,18288.3,17600.1,18023.6,111532,USD
2020-12-12,18026.7,18936.2,18025.1,18808.9,71374,USD
2020-12-13,18808.1,19403.6,18716.8,19176.8,82454,USD
2020-12-14,19176.4,19346.5,19007.0,19273.8,67109,USD
2020-12-15,19273.9,19556.3,19076.2,19434.9,98385,USD
2020-12-16,19434.7,21525.3,19299.7,21352.2,199809,USD
2020-12-17,21352.3,23738.0,21243.1,22825.4,310744,USD
2020-12-18,22823.3,23272.8,22361.5,23127.9,131801,USD
2020-12-19,23127.6,24107.1,22797.0,23844.0,133883,USD
2020-12-20,23843.6,24280.9,23098.9,23474.9,114086,USD
2020-12-21,23474.1,24101.9,22015.5,22728.5,154687,USD
2020-12-22,22730.4,23825.4,22388.6,23823.2,130751,USD
2020-12-23,23820.8,24063.7,22694.7,23257.9,178469,USD
2020-12-24,23253.2,23783.7,22737.3,23736.5,104591,USD
2020-12-25,23728.7,24778.9,23445.3,24689.6,2399,USD
2020-12-26,24714.7,26826.0,24515.1,26454.4,155767,USD
2020-12-27,26460.3,28360.3,25858.2,26261.3,231227,USD
2020-12-28,26259.2,27444.9,26144.3,27057.8,126979,USD
2020-12-29,27065.3,27390.7,25902.8,27376.0,119570,USD
2020-12-30,27374.5,28979.3,27374.5,28868.7,159824,USD
2020-12-31,28866.8,29298.8,28025.0,28949.4,136689,USD
2021-01-01,28951.7,29627.1,28712.4,29359.9,100902,USD
2021-01-02,29359.7,33233.5,29008.0,32193.3,240865,USD
2021-01-03,32192.9,34755.9,32029.6,32958.9,155210,USD
2021-01-04,33016.6,33587.5,28204.5,32022.6,255269,USD
2021-01-05,32015.4,34414.7,30010.5,33991.5,202128,USD
2021-01-06,33999.3,36934.8,33408.3,36793.2,227557,USD
2021-01-07,36798.5,40340.9,36361.2,39460.2,249603,USD
2021-01-08,39466.4,41921.7,36613.4,40599.3,251285,USD
2021-01-09,40607.2,41363.5,38775.1,40151.9,128422,USD
2021-01-10,40149.7,41362.4,35141.6,38192.2,215784,USD
2021-01-11,38195.3,38217.2,30411.6,35544.3,251044,USD
2021-01-12,35426.0,36598.7,32572.7,34076.1,241927,USD
2021-01-13,34061.2,37764.6,32451.9,37382.2,209930,USD
2021-01-14,37383.4,40054.3,36772.1,39175.7,172395,USD
2021-01-15,39175.7,39715.0,34488.7,36845.8,118423,USD
2021-01-16,36751.8,37931.7,35408.4,36019.5,137020,USD
2021-01-17,36020.1,36801.3,33883.5,35839.6,126824,USD
2021-01-18,35838.2,37436.8,34801.0,36613.2,111519,USD
2021-01-19,36630.6,37821.0,36001.4,36002.9,79110,USD
2021-01-20,35862.1,36384.4,33444.5,35476.3,153609,USD
2021-01-21,35472.3,35591.1,30101.8,30842.1,253273,USD
2021-01-22,30838.7,33821.2,28871.2,33000.5,243087,USD
2021-01-23,32994.1,33441.4,31418.2,32088.9,100702,USD
2021-01-24,32088.5,33034.8,30982.9,32241.3,88207,USD
2021-01-25,32244.3,34854.3,31967.4,32252.3,142434,USD
2021-01-26,32244.1,32917.7,30850.0,32502.1,139836,USD
2021-01-27,32499.6,32545.4,29290.4,30404.0,194350,USD
2021-01-28,30408.9,33790.8,29911.9,33374.8,167385,USD
2021-01-29,33381.7,38546.0,31953.3,34301.8,297730,USD
2021-01-30,34300.0,34920.9,32908.5,34283.1,128567,USD
2021-01-31,34281.6,34348.3,32189.9,33108.1,101918,USD
2021-02-01,33106.8,34685.6,32324.9,33515.7,126324,USD
2021-02-02,33514.0,35976.1,33462.4,35485.2,120847,USD
2021-02-03,35486.9,37646.8,35401.5,37646.8,131026,USD
2021-02-04,37648.9,38707.9,36380.8,36982.1,151440,USD
2021-02-05,36976.4,38303.6,36640.0,38297.6,100604,USD
2021-02-06,38300.6,40939.7,38275.3,39256.6,156019,USD
2021-02-07,39228.9,39691.7,37381.6,38852.9,125369,USD
2021-02-08,38853.6,46596.4,38057.0,46395.7,248473,USD
2021-02-09,46396.4,48143.5,45104.7,46508.6,193874,USD
2021-02-10,46507.8,47295.3,43800.5,44836.0,151834,USD
2021-02-11,44834.8,48622.1,44041.1,47990.7,145765,USD
2021-02-12,47995.0,48927.4,46218.6,47371.7,133731,USD
2021-02-13,47373.1,48097.3,46270.5,47168.7,89419,USD
2021-02-14,47172.1,49695.1,47051.9,48643.4,106500,USD
2021-02-15,48611.1,48936.5,45786.1,47936.3,123177,USD
2021-02-16,47934.2,50515.8,47044.4,49169.7,141368,USD
2021-02-17,49161.3,52577.7,49018.1,52079.2,140034,USD
2021-02-18,52094.5,52524.0,50941.6,51582.2,94346,USD
2021-02-19,51590.1,56238.5,50816.8,55906.6,139433,USD
2021-02-20,55922.0,57523.8,54124.1,55923.7,127850,USD
2021-02-21,55907.6,58335.1,55502.7,57433.8,87260,USD
2021-02-22,57437.6,57480.8,48353.8,54111.8,244947,USD
2021-02-23,54114.1,54115.0,45093.8,48911.2,315066,USD
2021-02-24,48911.1,51311.8,47031.7,49697.5,153753,USD
2021-02-25,49695.9,52013.8,46773.7,46928.5,83218,USD
2021-02-26,46928.5,48413.9,44248.2,46345.6,189408,USD
2021-02-27,46333.1,48335.1,45059.4,46136.7,98753,USD
2021-02-28,46136.0,46582.0,43100.6,45164.0,135075,USD
2021-03-01,45160.5,49774.0,45008.8,49595.5,137518,USD
2021-03-02,49595.6,50191.9,47100.6,48424.2,102098,USD
2021-03-03,48422.2,52567.9,48159.2,50395.1,44927,USD
2021-03-04,50388.0,51757.7,47521.8,48428.0,9557,USD
2021-03-05,48363.6,49429.4,46370.1,48792.5,113639,USD
2021-03-06,48798.7,49191.8,47132.8,48855.6,66659,USD
2021-03-07,48899.0,51434.1,48890.6,50982.3,82912,USD
2021-03-08,50988.9,52384.9,49338.1,52311.0,68140,USD
2021-03-09,52352.4,54880.6,51941.3,54879.0,114064,USD
2021-03-10,54882.7,57328.7,53073.6,55851.9,140955,USD
2021-03-11,55851.2,58135.0,54351.8,57799.5,129634,USD
2021-03-12,57806.2,58052.3,55134.5,57265.1,116959,USD
2021-03-13,57267.4,61795.8,56118.8,61195.3,134637,USD
2021-03-14,61192.7,61673.7,59113.7,59113.7,80286,USD
2021-03-15,59117.4,60565.9,55088.8,55791.3,117706,USD
2021-03-16,55619.5,56889.7,53342.6,56889.7,128510,USD
2021-03-17,56892.9,58933.2,54253.2,58913.5,118260,USD
2021-03-18,58911.8,60088.0,57099.6,57656.0,102624,USD
2021-03-19,57645.0,59448.3,56305.1,58088.0,83976,USD
2021-03-20,58084.1,59882.1,57863.0,58093.4,67826,USD
2021-03-21,58097.4,58583.8,55583.3,57383.8,77474,USD
2021-03-22,57379.3,58379.9,53784.2,54158.3,95526,USD
2021-03-23,54117.5,55813.8,52992.3,54452.5,84840,USD
2021-03-24,54309.1,57169.4,51725.4,52325.4,137911,USD
2021-03-25,52330.0,53175.4,50441.3,51322.3,143354,USD
2021-03-26,51317.4,55074.1,51302.0,55036.1,100295,USD
2021-03-27,55033.8,56531.1,54010.2,55862.9,73865,USD
2021-03-28,55856.9,56504.2,54711.3,55765.2,58706,USD
2021-03-29,55764.7,58392.6,54951.1,57616.2,107905,USD
2021-03-30,57614.6,59366.9,57077.1,58771.3,86206,USD
2021-03-31,58771.4,59795.6,56991.6,58763.7,98064,USD
2021-04-01,58763.2,59406.5,58040.7,58718.3,69044,USD
2021-04-02,58718.2,60134.9,58466.5,58977.3,72374,USD
2021-04-03,58976.8,59770.5,56906.7,57059.9,68742,USD
2021-04-04,57059.7,58464.8,56470.6,58199.9,57212,USD
2021-04-05,58202.3,59205.1,56842.7,58993.4,54130,USD
2021-04-06,59169.0,59487.0,57403.3,57996.3,77152,USD
2021-04-07,57996.3,58627.7,55489.3,55948.7,110690,USD
2021-04-08,55948.0,58136.7,55721.6,58077.4,64775,USD
2021-04-09,58076.8,58890.9,57686.0,58118.7,59222,USD
2021-04-10,58127.4,61229.0,57900.0,59748.4,103721,USD
2021-04-11,59772.4,60667.1,59250.3,59978.7,58202,USD
2021-04-12,59982.1,61259.9,59569.2,59863.8,81882,USD
2021-04-13,59863.6,63659.0,59839.4,63540.9,126555,USD
2021-04-14,63544.2,64778.0,61366.3,62980.4,130427,USD
2021-04-15,62978.6,63729.1,62067.5,63216.0,76972,USD
2021-04-16,63211.6,63518.5,60027.3,61379.7,136847,USD
2021-04-17,61358.3,62509.1,59672.1,60041.9,84082,USD
2021-04-18,60043.2,60362.1,51817.6,56207.1,216806,USD
2021-04-19,56208.1,57517.0,54272.3,55646.1,117514,USD
2021-04-20,55645.1,57054.9,53422.5,56483.2,115485,USD
